# tracer: function_graph
#
# CPU  DURATION                  FUNCTION CALLS
# |     |   |                     |   |   |   |
   0)   0.085 us    |          } /* _raw_spin_lock_irqsave */
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.265 us    |      }
   1)   0.159 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.261 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.259 us    |      }
   1)   0.171 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.161 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.265 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.171 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.312 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.162 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.247 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.172 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.102 us    |        should_failslab();
   1)   0.275 us    |      }
   1)   0.204 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.253 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.263 us    |      }
   1)   0.164 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.172 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.264 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.100 us    |        should_failslab();
   1)   0.273 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.172 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.261 us    |      }
   1)   0.175 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.081 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.170 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.098 us    |        rcu_all_qs();
   1)   0.265 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.247 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.145 us    |        should_failslab();
   1)   0.314 us    |      }
   1)   0.196 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.164 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.276 us    |      }
   1)   0.175 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.163 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.253 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.177 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.165 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.244 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.175 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.164 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.093 us    |        rcu_all_qs();
   1)   0.256 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.265 us    |      }
   1)   0.228 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.252 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.168 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.175 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.273 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.245 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.089 us    |        should_failslab();
   1)   0.269 us    |      }
   1)   0.166 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.265 us    |      }
   1)   0.159 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.264 us    |      }
   1)   0.164 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.261 us    |      }
   1)   0.192 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.089 us    |        rcu_all_qs();
   1)   0.252 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.161 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.243 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.253 us    |      }
   1)   0.170 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.088 us    |        rcu_all_qs();
   1)   0.264 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.174 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.163 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.252 us    |      }
   1)   0.173 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.305 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.081 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.082 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.201 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.242 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)               |        ___slab_alloc() {
   1)               |          get_any_partial() {
   1)   0.087 us    |            mempolicy_slab_node();
   1)   0.265 us    |          }
   1)               |          allocate_slab() {
   1)               |            alloc_pages() {
   1)   0.087 us    |              policy_nodemask();
   1)   0.085 us    |              policy_node();
   1)               |              __alloc_pages() {
   1)   0.085 us    |                should_fail_alloc_page.constprop.0();
   1)   0.084 us    |                alloc_page_from_dhugetlb_pool();
   1)               |                get_page_from_freelist() {
   1)               |                  rmqueue_pcplist.constprop.0() {
   1)   0.122 us    |                    __inc_numa_state();
   1)   0.086 us    |                    __inc_numa_state();
   1)   0.472 us    |                  }
   1)   0.084 us    |                  prep_new_page();
   1)   0.823 us    |                }
   1)   1.339 us    |              }
   1)   1.832 us    |            }
   1)   0.095 us    |            mod_node_page_state();
   1)               |            get_random_u32() {
   1)   0.085 us    |              _warn_unseeded_randomness();
   1)   0.094 us    |              _raw_spin_lock_irqsave();
   1)               |              _extract_crng() {
   1)   0.158 us    |                _raw_spin_lock_irqsave();
   1)               |                chacha_block_generic() {
   1)   0.252 us    |                  chacha_permute();
   1)   0.434 us    |                }
   1)   0.092 us    |                _raw_spin_unlock_irqrestore();
   1)   2.358 us    |              }
   1)   0.093 us    |              _raw_spin_unlock_irqrestore();
   1)   3.134 us    |            }
   1)   0.090 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.102 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.096 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.103 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.088 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.101 us    |            setup_object.isra.0();
   1)   0.081 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.082 us    |            setup_object.isra.0();
   1)   0.095 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.088 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.093 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.102 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.088 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.192 us    |            setup_object.isra.0();
   1)   0.088 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.082 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.081 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.098 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.087 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.086 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.091 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.083 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.085 us    |            setup_object.isra.0();
   1)   0.082 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1)   0.084 us    |            setup_object.isra.0();
   1) + 26.301 us   |          }
   1) + 26.830 us   |        }
   1) + 27.192 us   |      }
   1)   0.331 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.343 us    |      }
   1)   0.179 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.243 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.163 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.088 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.175 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.088 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.261 us    |      }
   1)   0.159 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.261 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.266 us    |      }
   1)   0.174 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.244 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.266 us    |      }
   1)   0.227 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.199 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.088 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.161 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.253 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.243 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.232 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.102 us    |        rcu_all_qs();
   1)   0.263 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.171 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.245 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.253 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.170 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.161 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.259 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.215 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.249 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.259 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.170 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.255 us    |      }
   1)   0.158 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.261 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.178 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.247 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.090 us    |        should_failslab();
   1)   0.262 us    |      }
   1)   0.166 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.260 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.170 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.088 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.158 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.083 us    |        rcu_all_qs();
   1)   0.243 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.274 us    |      }
   1)   0.190 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.316 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.247 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.185 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.159 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.261 us    |      }
   1)   0.174 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.250 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.082 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.162 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.246 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.253 us    |      }
   1)   0.172 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.256 us    |      }
   1)   0.161 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.202 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.246 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.259 us    |      }
   1)   0.176 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.251 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.083 us    |        should_failslab();
   1)   0.254 us    |      }
   1)   0.169 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.084 us    |        rcu_all_qs();
   1)   0.244 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.084 us    |        should_failslab();
   1)   0.251 us    |      }
   1)   0.157 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.082 us    |        rcu_all_qs();
   1)   0.258 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.153 us    |        should_failslab();
   1)   0.323 us    |      }
   1)   0.171 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.087 us    |        rcu_all_qs();
   1)   0.252 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.261 us    |      }
   1)   0.162 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.085 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.087 us    |        should_failslab();
   1)   0.260 us    |      }
   1)   0.171 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.086 us    |        rcu_all_qs();
   1)   0.248 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.086 us    |        should_failslab();
   1)   0.258 us    |      }
   1)   0.160 us    |      wl_tree_add [ubi]();
   1)               |      __cond_resched() {
   1)   0.089 us    |        rcu_all_qs();
   1)   0.266 us    |      }
   1)               |      kmem_cache_alloc() {
   1)   0.085 us    |        should_failslab();
   1)   0.257 us    |      }
   1)   0.195 us    |      wl_tree_add [ubi]();
